prefecture,municipality,districtName,tradePrice,floorPlan,area,buildingYear,structure,cityPlanning,period,renovation
東京都,港区,赤坂,210000000,２ＬＤＫ,115,平成19年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,赤坂,150000000,２ＬＤＫ,85,平成11年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,赤坂,29000000,１Ｋ,20,平成15年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,赤坂,34000000,１Ｋ,20,平成14年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,赤坂,17000000,１Ｋ,15,昭和54年,ＳＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,赤坂,30000000,１Ｋ,20,平成13年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,赤坂,160000000,２ＬＤＫ,90,平成21年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,赤坂,72000000,２ＬＤＫ,55,平成10年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,港区,赤坂,18000000,１ＤＫ,20,昭和58年,ＳＲＣ,第２種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,赤坂,90000000,１ＬＤＫ,40,平成30年,ＲＣ,第２種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,麻布台,110000000,１ＬＤＫ,50,平成26年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,麻布狸穴町,120000000,２ＬＤＫ,70,平成26年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,海岸,56000000,３ＬＤＫ,60,平成23年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,海岸,23000000,１Ｋ,25,平成14年,ＳＲＣ,準工業地域,2020年第１四半期,
東京都,港区,海岸,34000000,１ＬＤＫ,45,平成22年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,海岸,30000000,１Ｋ,25,,ＲＣ,商業地域,2020年第１四半期,改装済
東京都,港区,海岸,13000000,１Ｋ,10,昭和48年,ＳＲＣ,準工業地域,2020年第１四半期,改装済
東京都,港区,海岸,12000000,１Ｒ,10,昭和48年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,海岸,42000000,１Ｋ,35,平成17年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,海岸,48000000,１ＬＤＫ,45,平成17年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,海岸,48000000,２ＤＫ,50,平成12年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,港南,61000000,１ＬＤＫ,60,平成17年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,港南,47000000,１ＬＤＫ,45,平成17年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,港南,99000000,１ＬＤＫ,55,平成15年,鉄骨造,商業地域,2020年第１四半期,改装済
東京都,港区,港南,140000000,３ＬＤＫ,85,平成15年,鉄骨造,商業地域,2020年第１四半期,改装済
東京都,港区,港南,110000000,３ＬＤＫ,75,平成15年,鉄骨造,商業地域,2020年第１四半期,改装済
東京都,港区,港南,83000000,２ＬＤＫ,85,平成17年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,港南,99000000,３ＬＤＫ,85,平成17年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,港南,87000000,３ＬＤＫ,80,平成17年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,港南,60000000,３ＬＤＫ,65,平成10年,ＳＲＣ,第２種住居地域,2020年第１四半期,改装済
東京都,港区,港南,55000000,２ＬＤＫ,60,平成17年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,港南,75000000,２ＬＤＫ,70,平成17年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,港南,48000000,１ＬＤＫ,60,平成17年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,港南,42000000,１ＬＤＫ,35,平成17年,ＲＣ,商業地域,2020年第１四半期,
東京都,港区,港南,42000000,２ＬＤＫ,55,平成17年,ＲＣ,準工業地域,2020年第１四半期,
東京都,港区,港南,85000000,２ＬＤＫ,75,平成17年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,港南,65000000,２ＬＤＫ,60,平成17年,ＲＣ,第２種住居地域,2020年第１四半期,改装済
東京都,港区,港南,98000000,２ＤＫ,100,平成16年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,芝,28000000,２Ｋ,45,昭和59年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,芝,33000000,１ＤＫ,30,昭和56年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,港区,芝,15000000,１Ｋ,15,昭和56年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝,31000000,１Ｒ,20,平成14年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝,35000000,１Ｋ,25,平成23年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,芝,48000000,１ＬＤＫ,50,昭和52年,ＳＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,港区,芝,63000000,２ＬＤＫ,60,平成16年,ＳＲＣ,近隣商業地域,2020年第１四半期,
東京都,港区,芝,45000000,１ＤＫ,40,平成18年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝,37000000,１Ｋ,25,平成27年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝,26000000,１Ｋ,20,平成18年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝,14000000,１Ｋ,20,,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝,49000000,１ＬＤＫ,55,昭和57年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝,57000000,１ＬＤＫ,40,平成19年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝,61000000,１ＬＤＫ,40,平成18年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝,44000000,１ＤＫ,30,平成23年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,芝,32000000,１Ｋ,20,平成24年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝,24000000,１Ｋ,20,平成14年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,芝,29000000,１ＤＫ,20,平成9年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,港区,芝,65000000,１ＬＤＫ,50,平成13年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,芝,34000000,１Ｋ,25,平成16年,ＳＲＣ,商業地域,2020年第１四半期,
東京都,港区,芝浦,15000000,１Ｋ,25,昭和52年,ＲＣ,準工業地域,2020年第１四半期,
東京都,港区,芝浦,66000000,１ＬＤＫ,55,平成18年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,芝浦,80000000,３ＬＤＫ,80,平成19年,ＲＣ,準工業地域,2020年第１四半期,
東京都,港区,芝浦,43000000,２ＬＤＫ,50,昭和57年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,港区,芝浦,99000000,２ＬＤＫ,70,平成27年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,芝浦,34000000,２ＬＤＫ,50,昭和56年,ＳＲＣ,準工業地域,2020年第１四半期,改装済
東京都,港区,芝浦,25000000,１Ｋ,20,平成17年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝浦,26000000,１Ｋ,20,平成14年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,芝浦,23000000,１Ｋ,20,平成14年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝浦,110000000,３ＬＤＫ,100,平成18年,ＲＣ,第２種住居地域,2020年第１四半期,改装済
東京都,港区,芝浦,22000000,１Ｋ,20,平成13年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,港区,芝浦,59000000,２ＬＤＫ,55,平成26年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,芝浦,23000000,１Ｋ,20,平成13年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,芝浦,93000000,３ＬＤＫ,85,平成18年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,芝浦,73000000,２ＬＤＫ,55,平成27年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,芝浦,68000000,１ＬＤＫ,55,平成18年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,港区,芝浦,31000000,１Ｋ,25,平成26年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝浦,38000000,１ＬＤＫ,30,平成15年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,港区,芝浦,46000000,２ＬＤＫ,55,平成13年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝浦,27000000,１Ｋ,20,平成17年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝浦,22000000,１Ｋ,20,平成15年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝公園,19000000,１Ｋ,15,平成13年,ＲＣ,商業地域,2020年第１四半期,改装済
東京都,港区,芝大門,59000000,１ＬＤＫ,50,平成18年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,芝大門,30000000,１Ｋ,25,平成18年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,白金,45000000,１Ｒ,35,平成9年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,白金,160000000,２ＬＤＫ,85,平成27年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,港区,白金,120000000,３ＬＤＫ,80,平成25年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,白金,140000000,２ＬＤＫ,75,平成17年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,港区,白金,24000000,１Ｋ,15,平成12年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,白金,34000000,１ＤＫ,35,平成18年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,白金,42000000,１Ｋ,35,平成21年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,白金,39000000,１ＬＤＫ,35,昭和58年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,港区,白金,39000000,１ＬＤＫ,40,平成24年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,白金,49000000,１ＬＤＫ,40,平成18年,ＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,港区,白金,160000000,２ＬＤＫ,85,平成17年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,港区,白金,34000000,１Ｋ,25,,,,2020年第１四半期,未改装
東京都,港区,白金,13000000,１Ｋ,15,平成3年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,白金,50000000,１ＬＤＫ,40,平成18年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,白金台,160000000,３ＬＤＫ,120,昭和55年,ＳＲＣ,第２種住居地域,2020年第１四半期,改装済
東京都,港区,白金台,68000000,１ＬＤＫ,60,,,商業地域,2020年第１四半期,改装済
東京都,港区,白金台,19000000,１Ｋ,20,平成10年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,港区,白金台,36000000,１ＤＫ,40,昭和53年,ＳＲＣ,商業地域,2020年第１四半期,
東京都,港区,白金台,30000000,１Ｋ,20,平成17年,ＳＲＣ,商業地域,2020年第１四半期,
東京都,港区,白金台,28000000,１Ｋ,20,平成17年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,白金台,95000000,２ＬＤＫ,75,平成12年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,白金台,75000000,２ＬＤＫ,60,平成3年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,港区,白金台,69000000,２ＬＤＫ,50,平成25年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,白金台,26000000,１Ｋ,20,平成24年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,白金台,97000000,３ＬＤＫ,60,平成26年,ＲＣ,商業地域,2020年第１四半期,
東京都,港区,白金台,110000000,２ＬＤＫ,70,平成26年,ＲＣ,商業地域,2020年第１四半期,
東京都,港区,白金台,16000000,１Ｋ,15,昭和51年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,新橋,21000000,１Ｒ,20,昭和52年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,港区,新橋,97000000,２ＬＤＫ,55,平成16年,ＳＲＣ,商業地域,2020年第１四半期,
東京都,港区,新橋,21000000,１ＤＫ,20,昭和52年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,港区,新橋,35000000,１Ｋ,25,平成24年,ＳＲＣ,商業地域,2020年第１四半期,
東京都,港区,新橋,34000000,１Ｋ,20,平成26年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,高輪,69000000,２ＬＤＫ,60,平成13年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,高輪,110000000,２ＬＤＫ,75,平成15年,ＲＣ,第２種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,高輪,95000000,２ＬＤＫ,75,昭和55年,ＳＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,港区,高輪,98000000,２ＬＤＫ,75,平成15年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,高輪,100000000,２ＬＤＫ,75,昭和55年,ＳＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,港区,高輪,9800000,１Ｋ,10,昭和53年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,高輪,20000000,１Ｋ,20,平成10年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,高輪,34000000,１Ｋ,20,平成28年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,高輪,79000000,,50,平成28年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,高輪,80000000,３ＬＤＫ,95,昭和47年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,未改装
東京都,港区,高輪,150000000,３ＬＤＫ,95,平成12年,ＲＣ,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,港区,高輪,14000000,１Ｋ,20,昭和48年,ＳＲＣ,第１種住居地域,2020年第１四半期,
東京都,港区,高輪,52000000,２ＬＤＫ,55,昭和46年,ＳＲＣ,第２種住居地域,2020年第１四半期,改装済
東京都,港区,高輪,46000000,１ＬＤＫ,45,平成10年,ＲＣ,第１種住居地域,2020年第１四半期,改装済
東京都,港区,高輪,73000000,２ＬＤＫ,65,平成12年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,高輪,25000000,１Ｋ,20,平成16年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,高輪,120000000,３ＬＤＫ,120,平成10年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,港区,高輪,65000000,２ＬＤＫ,60,平成14年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,高輪,98000000,３ＬＤＫ,60,平成25年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,高輪,24000000,１Ｋ,20,平成18年,ＲＣ,近隣商業地域,2020年第１四半期,
東京都,港区,高輪,160000000,２ＬＤＫ,100,平成17年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,港区,虎ノ門,24000000,１Ｋ,20,平成16年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,虎ノ門,32000000,１Ｋ,25,平成15年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,西麻布,100000000,２ＬＤＫ,60,平成26年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,西麻布,78000000,１ＬＤＫ,65,平成16年,ＳＲＣ,近隣商業地域,2020年第１四半期,改装済
東京都,港区,西麻布,30000000,,20,平成25年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,港区,西麻布,130000000,３ＬＤＫ,75,,,,2020年第１四半期,未改装
東京都,港区,西麻布,35000000,１Ｋ,20,,,,2020年第１四半期,未改装
東京都,港区,西麻布,33000000,１Ｋ,20,平成25年,ＲＣ,,2020年第１四半期,
東京都,港区,西麻布,56000000,１ＬＤＫ,40,平成16年,ＳＲＣ,,2020年第１四半期,未改装
東京都,港区,西麻布,39000000,１Ｋ,25,平成15年,ＳＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,浜松町,15000000,１Ｋ,20,昭和55年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,港区,東麻布,28000000,１Ｋ,20,平成10年,ＳＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,港区,東新橋,90000000,１ＬＤＫ,50,平成14年,ＲＣ,商業地域,2020年第１四半期,未改装
